Customer,Total Queries,Avg MB Scanned,Avg Execution Secs,Max Execution Secs
OHRAVEN,669,51.00168870852018,0.9605515695067265,36.627
GAGTWY,639,363.6301212879499,3.2582973395931143,64.308
OHHPSYS,636,42.586497465408804,0.7500220125786163,5.349
CTBDGHC,620,20.759412891935487,0.4623048387096774,2.981
CLTSP,620,32.080457604838706,0.6096709677419354,6.333
PIN,618,185.76272549514565,1.908448220064725,18.936
LAVOASL,613,12.884382745513866,0.44484013050570964,7.889
MONCMMH,591,35.5674242893401,1.0870592216582065,9.975
MOQOPC,569,13.943563087873462,0.5153866432337434,3.265
GALKT,544,373.82421619117645,2.6495533088235295,26.827
WATRITS,537,20.789739063314713,0.5538472998137802,5.279
OHMCKHL,535,94.54485636448598,0.9937943925233644,9.943
ILECKER,510,56.76208272745098,0.6934823529411764,8.671
OHCCC,503,31.181284147117296,0.5543697813121272,5.025
OHLYAFS,494,34.05208573076923,0.91482995951417,8.249
AKXPIOH,486,47.5002990781893,0.8473189300411523,7.1
PACRSCS,486,19.580663205761315,0.5908045267489711,4.552
OHSIXCO,475,43.53205724631579,0.6753663157894736,3.876
EMRGC,468,40.30045073931624,0.6818632478632479,4.813
MOBCSVS,459,65.38587089106754,0.8619782135076254,10.781
ORCFD,434,36.98809542626728,0.9669562211981567,9.786
GGMHC,433,98.1482092448037,0.6868545034642033,6.051
DEMOSYS,420,7.001081442857142,0.3239119047619048,2.326
GARCVPL,417,24.98235243405276,0.8207913669064748,91.392
WACCSWW,410,17.279996141463414,0.4003829268292683,3.063
OHWOMENS,403,6.764823588089331,0.33324069478908186,3.006
SWANS,390,94.99778898717949,1.2719589743589743,10.191
DEMO13,359,12.65540031476323,0.42656545961002784,6.06
WALIFLN,356,49.24152103651686,0.7758370786516854,7.033
IACIOWA,342,14.944616350877192,0.3962543859649123,4.083
WACCDOY,342,18.233894409356722,0.4519005847953217,4.211
LACAHSD,333,39.96253175675675,0.8043543543543544,7.196
MIWLSLS,329,21.53963200911854,0.4783130699088146,6.325
PFORP,323,39.41371730340557,0.5591455108359134,4.41
CRSRD,317,71.49966119873817,0.8598675078864353,11.314
MASMDOC,310,41.75823681935484,0.7834129032258065,4.945
CTCCAOH,299,15.664944655518395,0.4362441471571907,3.076
GACFI,296,10.822316219594594,0.4773547297297297,5.295
NJCMMAU,293,105.69032101706485,1.1909180887372015,7.819
ISAOH,278,139.52711524460432,1.4920755395683454,9.258
TRLGY,278,107.73411976258993,2.5639244604316547,54.825
PADCFCM,271,14.336200800738007,0.41445756457564575,4.753
AKCHLDF,265,12.926965362264152,0.42770566037735847,3.5
OHCRSCN,259,8.542066606177606,0.6000463320463321,3.02
MNHDC,252,100.95798736507936,1.120126984126984,11.008
SDLSSSD,241,10.607777124481327,0.36759336099585066,3.345
OHMUSBH,232,21.29195773275862,0.6338577586206897,5.135
MERIDIAN,230,69.01907916521739,1.3312478260869565,44.432
PACCTC,224,28.1069564375,0.5186026785714286,4.076
DEMO11,223,14.550186757847534,0.41044843049327356,3.674
ALMAMHA,219,44.94403844748859,0.9030410958904109,7.32
AKKANA,216,16.023872226851854,0.427337962962963,2.666
NJPREBH,216,31.011849324074074,0.5228101851851852,4.132
DECNXNS,212,544.5093601415094,2.7015188679245283,16.51
ALBRIGE,212,17.151292014150943,0.6264433962264151,9.004
MAVOLAM,211,66.09542564454976,0.5815402843601896,7.235
MEOCMHS,202,135.60601253465347,1.0576138613861386,9.81
MAWYFSN,196,42.67705872448979,0.5406479591836735,6.814
KYMRYHT,187,20.601067010695186,0.7649197860962567,4.255
OHGCBHS,187,17.089992229946525,0.4953850267379679,6.954
NYLISCI,184,37.318910581521735,1.170125,7.088
ORXPIOH,183,14.592002109289616,0.4589890710382514,2.301
WILDR,181,27.790246928176796,0.6943756906077349,4.145
OHSTJOE,174,22.637837379310348,0.5344712643678161,3.476
SMEMR,165,129.08240664848486,1.0239272727272728,7.376
CHRYSALIS,163,17.60864798773006,0.5777361963190184,5.911
LARMSRV,161,57.41971369565217,0.621335403726708,2.617
MHSDL,150,9.572612946666666,0.5039866666666667,2.884
AKDENALI,149,29.383703818791943,0.7099463087248322,7.732
CAREY,146,28.76283223287671,0.5821575342465753,3.107
OHBHCCH,145,16.84979584827586,0.44955172413793104,3.766
NECHN,142,85.46673154929577,0.8362676056338029,9.456
ZMBRO,140,65.98054062142857,2.5961857142857143,19.883
MABOSTN,132,23.225744765151514,0.5849242424242423,4.218
CTCHFST,127,18.50240805511811,0.5996929133858268,3.165
PALCARC,127,64.68408691338583,0.8401889763779528,7.731
DPHMH,122,41.326683499999994,0.9867786885245902,17.683
NYBPCRI,122,33.933996483606556,0.9919180327868852,4.099
DCCCA,122,32.85193443442623,2.1155573770491802,12.501
VILAG,116,20.963950396551724,0.616948275862069,2.535
IAFOUNDATION,116,8.126244431034483,0.4167672413793103,2.858
OHPIKEC,105,28.449577219047622,0.7452380952380953,4.805
AKVOLAM,103,13.390789504854368,0.43724271844660195,2.408
KYADANT,103,24.1077309223301,0.6893495145631068,4.725
IAYHFS,101,11.973509574257426,0.4852574257425743,2.427
ILSRTCN,98,10.179007479591837,0.38630612244897955,2.128
CPLSY,82,7.379923536585366,0.3033048780487805,1.902
MASTANN,80,11.305535675,0.4936375,4.332
PAICFSI,74,27.6981462972973,0.8643378378378378,4.551
CGCMF,66,8.71094793939394,0.4010909090909091,2.25
MNNPMHC,64,15.613108421875,0.53465625,3.388
PAVPS,59,10.615550762711864,0.6317118644067796,3.199
SBHIO,58,43.950970672413796,0.8701034482758621,9.32
FMRSH,58,46.96334770689655,1.895396551724138,11.701
IAYTHSS,55,8.740991072727272,0.5386181818181818,6.39
COCONSORTIUM,52,141.67352267307692,1.19525,5.263
RINEBAS,52,47.84112759615385,0.8718269230769231,4.915
SOUND,46,37.882960195652174,0.860695652173913,4.201
MTHFH,46,69.90900567391304,0.6168695652173913,2.582
ALSWAMH,44,87.11380677272727,0.7538863636363636,7.754
OHSHCCC,42,30.401234000000002,0.6256666666666666,3.145
OHBUTLR,41,53.43796946341464,0.8788292682926828,7.926
ORBRWRC,40,3.019422775,0.39540000000000003,1.521
WADSBHC,40,13.267518475,0.707725,3.754
ILPILRS,38,8.899241236842107,0.5326052631578948,2.746
NJSTRES,38,27.11551044736842,0.5891842105263158,2.969
CTCWBGC,36,4.993810527777778,0.2535277777777778,1.198
CTTCFGC,36,7.731923305555556,0.6094166666666667,4.396
WAFMLYS,36,18.16052738888889,0.6187499999999999,2.383
WAAMBHS,35,62.963163400000006,0.8427142857142857,4.288
AKCS,32,13.6599605625,0.58528125,2.295
ALVOASE,31,25.048938193548384,0.7907741935483871,4.312
INVOAOH,26,309.1459149615385,1.0267307692307692,5.5
DEMO6,24,18.624917,0.6586666666666666,5.682
GAAACSB,21,59.28861038095238,0.9067619047619049,6.791
ORFAMSL,20,21.99766825,0.8722,5.604
CTCTREN,18,16.812514944444445,0.4401111111111111,3.248
PALARCHE,16,21.3717859375,1.2286875,5.128
TLLMK,16,7.3469598125,0.43275,1.69
WAPOCCS,14,34.038464999999995,0.6787857142857143,2.748
FSVCA,14,47.08225992857143,0.8722142857142857,4.215
CATVFSI,11,0,0.9884545454545454,5.529
ORWBC,9,7.168002444444444,0.4178888888888889,2.586
NJJHI,8,2.98059075,0.4495,1.538
CABOYR,8,0,0.317875,1.496
GACARING,7,0,0.7831428571428571,4.439
DEMO,5,2.1015623999999997,0.40659999999999996,1.359
CAGHMHC,4,17.4663085,1.07625,3.979
